field_api_name,file,line_no,content
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,627,"            //        System.assertEquals(sr1.BillTatalAmount__c, result_rih.UsageFee2__c, 'UniqueKey=' + sr2.UniqueKey__c + ' ご利用料金（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,628,"            //        System.assertEquals(String.valueof(sr1.ClearingAmount__c), result_rih.PaidAmount2__c, 'UniqueKey=' + sr2.UniqueKey__c + ' お支払い済み金額（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,629,"            //        System.assertEquals(String.valueof(sr1.BillingBalance__c), result_rih.BillingAmountDetail2__c, 'UniqueKey=' + sr2.UniqueKey__c + ' ご請求金額内訳（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,630,"            //        System.assertEquals(String.valueof(Decimal.valueOf(sr1.BillTatalAmount__c) + Decimal.valueOf(sr2.BillTatalAmount__c)), result_rih.UsageFeeSum__c, 'UniqueKey=' + sr2.UniqueKey__c + ' ご利用料金（合計）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,631,"                    System.assertEquals(String.valueof(sr1.ClearingAmount__c + sr2.ClearingAmount__c), result_rih.PaidAmountSum__c, 'UniqueKey=' + sr2.UniqueKey__c + ' お支払い済み金額（合計）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,632,"                    //System.assertEquals(String.valueof(sr1.BillingBalance__c + sr2.BillingBalance__c), result_rih.BillingAmountDetailSum__c, 'UniqueKey=' + sr2.UniqueKey__c + ' ご請求金額内訳（合計）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,633,"                    System.assertEquals(rtt2.BankName__c, result_rih.BankName__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 金融機関名称');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,634,"                    System.assertEquals(rtt2.BankAccount__c, result_rih.BankAccount__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 口座情報');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,635,"                    System.assertEquals(rtt2.AccountHolderName__c, result_rih.AccountHolderName__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 口座名義');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,636,"                    System.assertEquals(rtt2.ContractorName__c, result_rih.ContractorName__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 契約元呼称');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,637,"                    System.assertEquals(rtt2.ContractorAddress__c, result_rih.ContractorAddress__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 契約元住所');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,638,"                    System.assertEquals(ptn1.BusinessHours__c, result_rih.BusinessHours__c, 'UniqueKey=' + sr2.UniqueKey__c + ' ＣＣ営業時間');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,639,"                    System.assertEquals('1', result_rih.ReportPattern__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 帳票パターン');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,640,"                    System.assertEquals('2', result_rih.ReportType__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 帳票種別');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,641,"                    System.assertEquals(bc1.ID, result_rih.BillingCustomer__c, 'UniqueKey=' + sr2.UniqueKey__c + ' SF請求先情報');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,644,"                    System.assertEquals(bc2.ZipCode_Print__c, result_rih.ZipCode_Print__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 郵便番号（印刷用）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,645,"                    System.assertEquals(bc2.BillSendAddress__c, result_rih.BillSendAddress__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 送付先住所（印刷用）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,646,"                    System.assertEquals(bc2.Building__c, result_rih.Building__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 建物名');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,647,"                    System.assertEquals(bc2.CompanyName__c, result_rih.BillSendName__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 送付先名');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,648,"            //        System.assertEquals('2021年01月13日', result_rih.ReportIsuueDate__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 発行日');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,649,"                    System.assertEquals(bc2.Note10__c, result_rih.ContractNumber__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 契約番号');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,650,"                    System.assertEquals(ptn1.BrandName__c, result_rih.BrandName__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ブランド名');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,651,"                    System.assertEquals(ptn1.SupportPhoneNumber__c, result_rih.PhoneNumber__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 電話番号');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,652,"                    System.assertEquals(String.valueof(sr4.BillingBalance__c), result_rih.BillTatalAmount__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 請求総額');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,653,"            //        System.assertEquals('2021年01月14日', result_rih.PaymentDueDate__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 支払期限日');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,654,"                    System.assertEquals(rtt2.TemplateText1__c, result_rih.TemplateText1__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言1');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,655,"                    System.assertEquals(rtt2.TemplateText2__c, result_rih.TemplateText2__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言2');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,656,"                    System.assertEquals(rtt2.TemplateText3__c, result_rih.TemplateText3__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言3');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,657,"                    System.assertEquals(rtt2.TemplateText4__c, result_rih.TemplateText4__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言4');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,658,"                    System.assertEquals(rtt2.TemplateText5__c, result_rih.TemplateText5__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言5');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,659,"                    System.assertEquals(rtt2.TemplateText6__c, result_rih.TemplateText6__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言6');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,660,"                    System.assertEquals(rtt2.TemplateText7__c, result_rih.TemplateText7__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言7');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,661,"                    System.assertEquals(rtt2.TemplateText8__c, result_rih.TemplateText8__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言8');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,662,"                    System.assertEquals(rtt2.TemplateText9__c, result_rih.TemplateText9__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言9');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,663,"                    System.assertEquals(rtt2.TemplateText10__c, result_rih.TemplateText10__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言10');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,664,"                    System.assertEquals(rtt2.TemplateText11__c, result_rih.TemplateText11__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言11');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,665,"                    System.assertEquals(rtt2.TemplateText12__c, result_rih.TemplateText12__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 鑑文言12');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,666,"                    System.assertEquals(rtt2.name, result_rih.ReportName__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 帳票タイトル');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,667,"                    // System.assertEquals(sr4.BilliIssueDateText__c, result_rih.BilliIssueDate1__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 請求書発行年月日（1行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,668,"            //        System.assertEquals('2020年12月', result_rih.BillMonth1__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 使用対象年月（1行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,669,"                    System.assertEquals(sr4.BillTatalAmount__c, result_rih.UsageFee1__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ご利用料金（1行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,670,"                    System.assertEquals(String.valueof(sr4.ClearingAmount__c), result_rih.PaidAmount1__c, 'UniqueKey=' + sr4.UniqueKey__c + ' お支払い済み金額（1行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,671,"                    System.assertEquals(String.valueof(sr4.BillingBalance__c), result_rih.BillingAmountDetail1__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ご請求金額内訳（1行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,672,"                    System.assertEquals(null, result_rih.BilliIssueDate2__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 請求書発行年月日（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,673,"                    System.assertEquals(null, result_rih.BillMonth2__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 使用対象年月（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,674,"                    System.assertEquals(null, result_rih.UsageFee2__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ご利用料金（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,675,"                    System.assertEquals(null, result_rih.PaidAmount2__c, 'UniqueKey=' + sr4.UniqueKey__c + ' お支払い済み金額（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,676,"                    System.assertEquals(null, result_rih.BillingAmountDetail2__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ご請求金額内訳（2行目）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,677,"                    System.assertEquals(sr4.BillTatalAmount__c, result_rih.UsageFeeSum__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ご利用料金（合計）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,678,"                    System.assertEquals(String.valueof(sr4.ClearingAmount__c), result_rih.PaidAmountSum__c, 'UniqueKey=' + sr4.UniqueKey__c + ' お支払い済み金額（合計）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,679,"                    System.assertEquals(String.valueof(sr4.BillingBalance__c), result_rih.BillingAmountDetailSum__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ご請求金額内訳（合計）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,680,"                    System.assertEquals(rtt2.BankName__c, result_rih.BankName__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 金融機関名称');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,681,"                    System.assertEquals(rtt2.BankAccount__c, result_rih.BankAccount__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 口座情報');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,682,"                    System.assertEquals(rtt2.AccountHolderName__c, result_rih.AccountHolderName__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 口座名義');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,683,"                    System.assertEquals(rtt2.ContractorName__c, result_rih.ContractorName__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 契約元呼称');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,684,"                    System.assertEquals(rtt2.ContractorAddress__c, result_rih.ContractorAddress__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 契約元住所');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,685,"                    System.assertEquals(ptn1.BusinessHours__c, result_rih.BusinessHours__c, 'UniqueKey=' + sr4.UniqueKey__c + ' ＣＣ営業時間');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,686,"                    System.assertEquals('1', result_rih.ReportPattern__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 帳票パターン');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,687,"                    System.assertEquals('2', result_rih.ReportType__c, 'UniqueKey=' + sr4.UniqueKey__c + ' 帳票種別');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,688,"                    System.assertEquals(bc2.ID, result_rih.BillingCustomer__c, 'UniqueKey=' + sr4.UniqueKey__c + ' SF請求先情報');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,803,"            List<ReportIsuueHistory__c> result_rihList = [SELECT id,ZipCode_Print__c,BillSendAddress__c,Building__c,BillSendName__c,ReportIsuueDate__c,ContractNumber__c,BrandName__c,PhoneNumber__c,BillTatalAmount__c,PaymentDueDate__c,TemplateText1__c,TemplateText2__c,TemplateText3__c,TemplateText4__c,TemplateText5__c,TemplateText6__c,TemplateText7__c,TemplateText8__c,TemplateText9__c,TemplateText10__c,TemplateText11__c,TemplateText12__c,ReportName__c,BilliIssueDate1__c,BillMonth1__c,UsageFee1__c,PaidAmount1__c,BillingAmountDetail1__c,BilliIssueDate2__c,BillMonth2__c,UsageFee2__c,PaidAmount2__c,BillingAmountDetail2__c,UsageFeeSum__c,PaidAmountSum__c,BillingAmountDetailSum__c,BankName__c,BankAccount__c,AccountHolderName__c,ContractorName__c,ContractorAddress__c,BusinessHours__c,ReportPattern__c,ReportType__c,BillingCustomer__c,UniqueKey__c  FROM ReportIsuueHistory__c];"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,809,"                    System.assertEquals(bc1.ZipCode_Print__c, result_rih.ZipCode_Print__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 郵便番号（印刷用）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,810,"                    System.assertEquals(bc1.BillSendAddress__c, result_rih.BillSendAddress__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 送付先住所（印刷用）');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,811,"                    System.assertEquals(bc1.Building__c, result_rih.Building__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 建物名');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,813,"                    System.assertEquals(resultBillSendName, result_rih.BillSendName__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 送付先名');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,814,"        //            System.assertEquals('2021年01月13日', result_rih.ReportIsuueDate__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 発行日');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,815,"                    System.assertEquals(bc1.Note10__c, result_rih.ContractNumber__c, 'UniqueKey=' + sr2.UniqueKey__c + ' 契約番号');"
UniqueKey__c,force-app/main/default/classes/CreateTransferRequestFormBTBatchTest.cls,816,"                    System.assertEquals(ptn1.BrandName__c, result_rih.BrandName__c, 'UniqueKey=' + sr2.UniqueKey__c + ' ブランド名');"
